,title,byline,dates,datetime
20151,No easy options for the ESF dilemma MY TAKE,"Lo, Alex.",26-Nov-11,2011/11/26
20153,A disservice to unmarried fathers,,26-Nov-11,2011/11/26
20132,Hollywood eager to conquer Celluloid Wall of China DreamWorks and Disney are among the latest US firms to venture into the country's budding market,"Clem, Will.",26-Nov-11,2011/11/26
20147,Coach to boost profile with HK listing US handbag maker is the latest global brand to turn to city as way of tapping into huge mainland market,Celine Sun in Beijing celine.sun@scmp.com.,26-Nov-11,2011/11/26
20122,A farewell to arms,,26-Nov-11,2011/11/26
20125,Triathlete hotelier shifts gears Robert Hauck tells Rex Aguado why he's chucking his business suit for a more casual approach at Thanyapura,,26-Nov-11,2011/11/26
20126,Rohingya refugees in Thai army's custody,"Morison, Alan; Chutima Sidasathian in Phuket.",26-Nov-11,2011/11/26
20127,Clearing the air over credit for source of pollution data,,26-Nov-11,2011/11/26
20128,Scourge of sickness,,26-Nov-11,2011/11/26
20129,"Goodwill is not weakness, general warns Luo Yuan, a military strategist, hints at regional armed conflict if countries vying to claim the South China Sea mistake Beijing's self-restraint for softness",Ed Zhang in Beijing ed.zhang@scmp.com.,26-Nov-11,2011/11/26
20123,Film tribute at funeral of Ricky Hui,"Lo, Wei; Lee, Ada.",26-Nov-11,2011/11/26
20154,Regional stability all a matter of trust,,26-Nov-11,2011/11/26
20134,"Escalator firm to blame for tragedy in subway Investigation report says mechanism was seriously flawed, leading to accident in which boy, 13, died",Zhuang Pinghui pinghui.zhuang@scmp.com.,26-Nov-11,2011/11/26
20124,Basic Law protects village-house rights of New Territories' indigenous residents,,26-Nov-11,2011/11/26
20148,Easy win expected for NZ's ruling party,,26-Nov-11,2011/11/26
20225,Greens and islanders fight HK$10b plan for marina,"Cheng, Jennifer.",27-Nov-11,2011/11/27
20224,Peer support helps troubled youth KELY marks 20 years of showing people struggling with addictions and other problems a way out,"Carney, John.",27-Nov-11,2011/11/27
20205,Rose Chan's manager forgives Ma but not Chan,,27-Nov-11,2011/11/27
20228,Game on for NBA as sides agree to Christmas start,,27-Nov-11,2011/11/27
20220,Tale of missing middleman enters dispute Shanghai theatre group points the finger at an unidentified man who should have gained Japanese copyright approval for staging Tokyo Love Story,"Chow, Vivienne; Yan, Alice.",27-Nov-11,2011/11/27
20226,Professor of porn reveals naked truth of web sex Professor of porn reveals22.008Study throws light on how internet users find casual sexual encounters via specialist websites,"Ip, Chris.",27-Nov-11,2011/11/27
20218,"Guangzhou Asian Games were HK$3.7b over budget, say auditors",Mimi Lau in Guangzhou mimi.lau@scmp.com.,27-Nov-11,2011/11/27
20217,Morning fog disrupts 258 flights at Urumqi airport,,27-Nov-11,2011/11/27
20222,Family aid plan for mentally ill set to expand Financial support will strengthen the hand of Richmond Fellowship in educating patients' relatives and helping both sides handle the recovery,"Lai, Chloe.",27-Nov-11,2011/11/27
20219,"A big grin has helped smooth Henry Tang's rise, but his career has not been without bumps, and many foot-in-mouth comments have not helped Behind THE SMILE","Lau, Stuart.",27-Nov-11,2011/11/27
20206,Henan is last to ease pain of one-child rule Province completes a policy change that has been taking place across the mainland over more than 20 years for parents who are both only children,Mimi Lau in Guangzhou mimi.lau@scmp.com.,27-Nov-11,2011/11/27
20203,Getting a leg up,,27-Nov-11,2011/11/27
20207,Government must ensure all school buses in Hong Kong have seat belts,,27-Nov-11,2011/11/27
20196,"Tang runs from protest before saying 'I'll run' Protesters disrupt plan to open chief executive race in Sham Shui Po, forcing candidate into train trip to Admiralty","So, Peter; Chong, Dennis.",27-Nov-11,2011/11/27
20195,Temptations The development of integrated resorts in the city is expected to lead to a rise in tourist numbers. Reports by Keith Chan,,27-Nov-11,2011/11/27
20194,Cruising on a luxurious vacation,,27-Nov-11,2011/11/27
20193,Special suppliers blur boundaries between politics and business Companies' claims to be suppliers to government bodies lead to official campaign against the widespread practice,,27-Nov-11,2011/11/27
20212,Defending police press query policy,,27-Nov-11,2011/11/27
20191,"Triple triumph for Hong Kong film 'A Simple Life' is first from city to win best director, actor and actress prizes at Golden Horse awards","Simpson, Cheung.",27-Nov-11,2011/11/27
20190,"Games change, but parents still rule",,27-Nov-11,2011/11/27
20199,Vladimir Putin,,27-Nov-11,2011/11/27
20213,Season to be jolly,,27-Nov-11,2011/11/27
20200,Egg-waffle seller Ng Yuk-fai,,27-Nov-11,2011/11/27
20215,Knighted scientist fights brain disorders,"Wan, Adrian.",27-Nov-11,2011/11/27
20214,"The pop science of bubbles For centuries physicists have been in a lather over the perfect way to maximise space, and modern research shows the secret is in the ordinary soap sud","Wang, Kanglei.",27-Nov-11,2011/11/27
20202,Air travel to London hit by 24-hour strike Cathay Pacific urges passengers booked on eight flights to change their plans because of the chaos expected when British civil servants stage a walkout,"Simpson, Cheung; Associated Press simpson.cheung@scmp.com.",27-Nov-11,2011/11/27
20211,Sleeves up,,27-Nov-11,2011/11/27
20210,Students run against trafficking Hundreds of teenagers join a 24-hour event to raise funds to fight child smuggling in Nepal and India,"Franchineau, Helene.",27-Nov-11,2011/11/27
20209,'King of comedy' backs Henry Tang Stephen Chow says the former chief secretary has the wisdom needed to be city's next chief executive,"Nip, Amy.",27-Nov-11,2011/11/27
20208,"It's showtime, folks Wartime tale of love showcases the vast performing talent",,27-Nov-11,2011/11/27
20204,Police start probe into vote-rigging,"Cheng, Jennifer.",27-Nov-11,2011/11/27
20227,"'Gutter oil' jet fuel venture in works Recycled cooking oil from Shandong would be used as a raw material under a deal between a Chinese biofuel firm and a Dutch supplier, a report says","Chan, Minnie.",27-Nov-11,2011/11/27
20216,Gene manipulation makes mice muscles stronger,,27-Nov-11,2011/11/27
20223,"U.N. aid chief looks to HK for donations Catherine Bragg, who was born in Hong Kong, makes second visit to city this year, hoping to draw donors into global structure of humanitarian assistance","Ip, Chris.",27-Nov-11,2011/11/27
20221,Libel law reforms worth studying,,27-Nov-11,2011/11/27
20201,Tung quiet on who he's backing for HK chief Former chief executive ignores rumours he is supporting former Exco convenor for city's top job,"Chong, Dennis.",27-Nov-11,2011/11/27
20192,Are real reasons for bridge rush buried under concrete? Hurry with the Zhuhai project may be more about lucrative contracts and less about Hong Kong,,27-Nov-11,2011/11/27
20198,"A dying art that could reduce tragedy Earthquake forecasting is a scientific reality, argues Huang Xiangning, but politics has got in the way","Li, Raymond.",27-Nov-11,2011/11/27
20197,1. Leveson inquiry into British media ethics HOW THEY SEE IT,,27-Nov-11,2011/11/27
20260,Exhibition visitor held over pearls theft,,28-Nov-11,2011/11/28
20239,Air cadets,,28-Nov-11,2011/11/28
20251,Apps up and away,,28-Nov-11,2011/11/28
20253,Roadshow highlights openingsin key Asean financial markets,,28-Nov-11,2011/11/28
20279,You are never too old to begin a healthy lifestyle Rehabaid chief hopes new project to help elderly will promote sickness prevention,"Lai, Chloe.",28-Nov-11,2011/11/28
20278,"School life is happier if you're South AsianSchool life happier for South Asians Indian, Nepali and Pakistani children more satisfied than under-pressure Chinese pupils, study finds","Yeung, Linda.",28-Nov-11,2011/11/28
20256,Tougher penalties for misbehaviour by lawmakers would be welcomed by public,,28-Nov-11,2011/11/28
20255,Tightening up of voter registration rules studied Proof of home address may be demanded in wake of vote-rigging allegations in district elections,"Leung, Paggie.",28-Nov-11,2011/11/28
20254,Carmakers giving global models a China twist,"Gough, Neil.",28-Nov-11,2011/11/28
20237,Learn while you play... ...dress for success An array of colourful items promises children hours of fun on their play dates this festive season,,28-Nov-11,2011/11/28
20233,Rare earth prices to stay high for years Costs of resources are expected to remain buoyant as global demand is forecast to outstrip supply amid lower exports from biggest producer China,"Ng, Eric.",28-Nov-11,2011/11/28
20234,Car park spaces are public asset,,28-Nov-11,2011/11/28
20235,The Kyoto Protocol has had its day,,28-Nov-11,2011/11/28
20236,BEIJING: Drug supplier jailed for bribes,,28-Nov-11,2011/11/28
20238,Outrage over gift of school buses Mainland internet users express anger over donation of 23 vehicles to Macedonia nearly two weeks after 19 children die when overcrowded minivan crashed,"Chi-yuk, Choi.",28-Nov-11,2011/11/28
20273,Masthead,,28-Nov-11,2011/11/28
20265,"Councils 'will not be rubber stamps' Despite controlling most districts, pro-government councillors promise to oppose unpopular policies","So, Peter.",28-Nov-11,2011/11/28
20266,Asia-Pacific region is crucial to global economic recovery,,28-Nov-11,2011/11/28
20267,HK firm to appeal Nasdaq removal CDC Software to ask US exchange to stay decision after unease over the late filing of the annual report and public-interest concerns,"Perez, Bien.",28-Nov-11,2011/11/28
20268,Hope for 'ailing economy' Strategist says growth contradicts gloomy picture being painted of the world. Reports by Mukul Munish,,28-Nov-11,2011/11/28
20269,The man on Henry Tang's coat-tails MY TAKE,"Lo, Alex.",28-Nov-11,2011/11/28
20277,Entrepreneur Bonnie Gokson hopes to whip up more sweet success in another hip neighbourhood,,28-Nov-11,2011/11/28
20276,Get into the spirit with free Belgian beerfest tickets,,28-Nov-11,2011/11/28
20252,Fruit of labour fading away in Yau Ma Tei Heritage group helps to promote an exhibition to highlight the importance of retaining local culture,"Ngo, Jennifer.",28-Nov-11,2011/11/28
20275,Nordic ventures far from finished Mainland billionaire Huang Nubo sets his sights on Scandinavian projects after Icelandic rejection,"Chen, Stephen.",28-Nov-11,2011/11/28
20259,"Energy to spare at greenest building City's first zero-carbon-emission development, in Kowloon Bay, will send surplus to the grid","Ngo, Jennifer.",28-Nov-11,2011/11/28
20249,Rubble rousers,,28-Nov-11,2011/11/28
20258,Egyptians warned of 'grave consequences',,28-Nov-11,2011/11/28
20229,LeapPad,,28-Nov-11,2011/11/28
20230,Boost from bloggers for Novotel Century Wan Chai hotel woos travel writers to help entice more visitors from the mainland,"Tsang, Denise.",28-Nov-11,2011/11/28
20231,"Carbon duties no answer to China's CO{-2} emissions WTO rules support Beijing's case against tariffs on exports, while EU's levy wouldn't be used to cut gases",,28-Nov-11,2011/11/28
20232,...dress for success,,28-Nov-11,2011/11/28
20263,Sun goes down early on beach food kiosks Rising tide of complaints brings stricter closing hours and standardised beachside furniture,"Cheng, Jennifer.",28-Nov-11,2011/11/28
20244,"Gloom pervades climate talks Durban global warming conference unlikely to see any real progress on vital issues, say experts",Shi Jiangtao Jiangtao.shi@scmp.com.,28-Nov-11,2011/11/28
20247,Western bosses look east for jobs A poor economic climate back home is leading more executives from the US and Europe to Asia,"Yiu, Enoch.",28-Nov-11,2011/11/28
20246,A new airport name? It won't fly,,28-Nov-11,2011/11/28
20245,Dalai Lama aide calls for non-political conference,,28-Nov-11,2011/11/28
20250,"Firms urged to play by the rules when overseas Improving corporate social responsibility helps boost companies' expansion abroad, official says",Toh Han Shih hanshih.toh@scmp.com.,28-Nov-11,2011/11/28
20242,"Little bytes, great knowledge Technology provides benefits for kids and their parents, but its use should be monitored, writes Ginn Fung",,28-Nov-11,2011/11/28
20272,"Bny mellon sees asia as hot spot for expansion Growth in region is likely to be twice as fast as in the rest of the world, says US investment manager","Yiu, Enoch.",28-Nov-11,2011/11/28
20243,"High standards help business schools thrive Professionalism and ethics make city an attractive option for business students, experts say, especially after scandals on the mainland","Yeung, Linda.",28-Nov-11,2011/11/28
20270,Party-goers at Peak of condition for Jun's sportswear launch,,28-Nov-11,2011/11/28
20257,Companies hope for share of LNG investment boom Shipbuilders hoping for a share of US$25 billion as China turns to gas to meet growing energy needs,"Wallis, Keith.",28-Nov-11,2011/11/28
20264,'Accidental millionaire' to appear in HK court,,28-Nov-11,2011/11/28
20271,Temple treats,,28-Nov-11,2011/11/28
20262,Shenzhen minimum wage to rise from January 1,,28-Nov-11,2011/11/28
20248,"In with who? With echoes of Barack Obama, contenders for the city's next chief executive both emphasise one word: 'change'. How they intend to implement it is a different matter Out with the old {hellip}","Cheung, Gary.",28-Nov-11,2011/11/28
