,title,byline,dates,datetime
905,'Next wave' of surveillance technology: A company in Beijing is developing an advanced security camera system it says can quickly spot troublemakers in a crowd and alert the police,"Wan, Adrian.",17 Nov 2014,2014-11-17
904,"Towards a new order, Xi touts Asia-Pacific dream","Wang, Xiangwei.",17 Nov 2014,2014-11-17
903,Putin's tiger may be readying for run home to Russia,"Zuo, Mandy.",17 Nov 2014,2014-11-17
902,Survey confirms the Occupy Central generation gap in Hong Kong: Survey highlights that younger and more educated people tend to back the protest - but for the first time supporters are in the minority,"Zhao, Shirley.",17 Nov 2014,2014-11-17
901,Hong Kong families split over support for Occupy Central protest,"Lau, Chris; Zhao, Shirley.",17 Nov 2014,2014-11-17
900,"Chinese official who killed woman during wild boar hunt faces arrest: Mainland police identify civil servant, but victim's son queries official version of shooting","Zuo, Mandy.",17 Nov 2014,2014-11-17
899,China will set new targets to control emissions: Historic pact with US announced last week 'only a part' of the overall plan,"Li, Jing.",17 Nov 2014,2014-11-17
898,"Buddhist patriot Kok Kwong dies in Hong Kong at the age of 95: Sik Kok Kwong was lauded for promoting his religion and organising charitable services, but also faced criticism over controversial comments",Sik Kok Kwong.,17 Nov 2014,2014-11-17
897,"Who Said It? November 17, 2014",,17 Nov 2014,2014-11-17
896,"Talking Points, November 17, 2014",,17 Nov 2014,2014-11-17
895,The opportunistic promotion of Confucianism in China,"Lo, Alex.",17 Nov 2014,2014-11-17
894,Yunnan orphanage raises bar for child welfare,,17 Nov 2014,2014-11-17
893,Hong Kong police set to clear Occupy protesters 'this week',"Chan, Samuel; Siu, Phila; Zhao, Shirley; Tsang, Emily.",17 Nov 2014,2014-11-17
908,Gregor Robertson survives challenge from Meena Wong in Vancouver poll: Gregor Robertson keeps top job after a tough campaign that saw rival from Hong Kong Meena Wong question his left-wing credentials,"Young, Ian.",17 Nov 2014,2014-11-17
909,Richmond mayor Malcolm Brodie fends off Chinese-Canadian ticket,"Young, Ian.",17 Nov 2014,2014-11-17
919,events,,17 Nov 2014,2014-11-17
953,The Planner,,17 Nov 2014,2014-11-17
970,"Talking Points, November 18, 2014",,18 Nov 2014,2014-11-18
1004,CUHK professor pioneers a new form of cancer treatment,,18 Nov 2014,2014-11-18
1013,Finishing touches,"Siu, Phila.",18 Nov 2014,2014-11-18
999,Trading rules a problem for Shanghai-Hong Kong connect scheme: More internationally friendly regulations will help make mainland market more attractive,"Yiu, Enoch.",18 Nov 2014,2014-11-18
1015,Majority of USB chargers tested not up to standard,"Sung, Timmy.",18 Nov 2014,2014-11-18
1022,Treatment offers subsidised hope for Hepatitis C patients,"Carvalho, Raquel.",18 Nov 2014,2014-11-18
1028,A Hard Day (IIB) (Korean),,18 Nov 2014,2014-11-18
1027,"Yoga techniques to help new mothers recover from pregnancy: Although fit and healthy, yoga instructor Wendy Wyvill still felt the effects of pregnancy and childcare. Jeanette Wang learns some exercise techniques to help mothers recover","Wang, Jeanette.",18 Nov 2014,2014-11-18
1026,Tips on injury prevention for new mothers,"Wang, Jeanette.",18 Nov 2014,2014-11-18
1025,Tag Along,"Wang, Jeanette.",18 Nov 2014,2014-11-18
1023,"Hong Kong's lacking in psychologists, and some of the new ones aren't qualified, say psychologist institutions: Lack of government regulation and a small pool of psychologists has professional associations worried, writes Bernice Chan","Chan, Bernice.",18 Nov 2014,2014-11-18
1024,Home Run: our insider's guide to local running neighbourhoods,"Rachel, Jacqueline.",18 Nov 2014,2014-11-18
1021,Treatment offers hope for hepatitis patients,"Carvalho, Raquel.",18 Nov 2014,2014-11-18
1020,Pigeon fancier,"Siu, Phila.",18 Nov 2014,2014-11-18
1019,"Ebola questionnaire to debut at city land borders: Voluntary questionnaire in use at airport since last month will now face passengers at Hung Hom station, with more crossings to follow","Cheung, Elizabeth.",18 Nov 2014,2014-11-18
1018,"Ebola questionnaire for intercity train travellers: Voluntary questionnaire in use at airport will be given to passengers arriving at Hung Hom station, with more checkpoints to follow","Cheung, Elizabeth.",18 Nov 2014,2014-11-18
1017,Man tumbles down 3.8m hole in Causeway Bay,"Lau, Chris.",18 Nov 2014,2014-11-18
1016,Man in stable state after falling 3.8 metres into Causeway Bay hole,"Lau, Chris.",18 Nov 2014,2014-11-18
976,"Occupy co-founder Reverend Chu Yiu-ming fears for his young followers: Protest movement's co-founder Reverend Chu Yiu-ming rues lost opportunity for more talks with government, and fears for safety of young protesters","Lam, Jeffie.",18 Nov 2014,2014-11-18
977,Reverend's son sees what democracy struggle has cost his father,"Lam, Jeffie.",18 Nov 2014,2014-11-18
978,18 die in fire at Shandong food packaging factory; four missing: Thirteen also injured and four missing after the blaze at a carrot packing plant in Shouguang,"Meng, Angela.",18 Nov 2014,2014-11-18
1029,On the Way to School,,18 Nov 2014,2014-11-18
979,18 die in fire at Shandong food packaging factory: Thirteen also injured and four missing after the blaze at a carrot packing plant in Shouguang,"Meng, Angela.",18 Nov 2014,2014-11-18
1000,Beijing approves 5 more railway projects,"Sau-wai, Chim.",18 Nov 2014,2014-11-18
1002,NVC Lighting accuses banks of aiding fraud: Mainland police investigating bank executives after claims they helped steal 573 million yuan from the country's biggest lighting producer,Toh Han Shih.,18 Nov 2014,2014-11-18
972,China drives growth in foreign students as US universities reach out,"Griffiths, James.",18 Nov 2014,2014-11-18
971,"Who Said It? November 18, 2014",,18 Nov 2014,2014-11-18
969,Don't give Japan a free pass on its shameful past,"Lo, Alex.",18 Nov 2014,2014-11-18
968,"Rush on mainland shares as through-train stock scheme launches: Concerns over quota as launch of through-train stock scheme sees money surge to Shanghai, but only meagre flows in opposite direction","Yiu, Enoch; Ren, Daniel.",18 Nov 2014,2014-11-18
967,Hong Kong Occupy protesters won't resist clearance but will move sit-in,"Yu, Alan; Chan, Samuel; Chu, Julie.",18 Nov 2014,2014-11-18
1032,"Regency an opportunity for newcomer Atzeni to rule: Italian jockey gets his first look at Happy Valley tomorrow night, and he can headline the TT on Benno Yung's four-year-old in the middle leg","Cox, Michael.",18 Nov 2014,2014-11-18
984,How leaders and an army of staff turned Beijing's grey into 'Apec blue': State media give more details on the lengths taken to curb smog for this month's summit,"Lau, Mimi.",18 Nov 2014,2014-11-18
1030,The Planner,,18 Nov 2014,2014-11-18
1006,"BaptistU president Albert Chan denies graduates their certificates - again: For the second time in two days, university president refuses papers to umbrella-holders","Zhao, Shirley.",18 Nov 2014,2014-11-18
1012,"Consumer watchdog finds traces of lead in some interior paints: Levels are within voluntary and legal standards, but Consumer Council urges caution - even when using safer, water-based interior paints","Sung, Timmy.",18 Nov 2014,2014-11-18
1011,"RainLily rape crisis centre offers victims safety, support: RainLily is the only organisation in town to offer crucial support services to sexual violence victims, who often have nowhere else to turn","Karacs, Sarah.",18 Nov 2014,2014-11-18
1010,Watchdog hits out at textbook updates: Consumer Council study finds that only one of 13 books examined really needed a new edition in latest row over educational publishing,"Sung, Timmy; Lau, Chris.",18 Nov 2014,2014-11-18
1009,Man charged over knife attack on wife and son,,18 Nov 2014,2014-11-18
1008,German diplomat optimistic about HK: Consul general says city's economy is 'pretty good' despite the Occupy protests,"Lam, Jeffie.",18 Nov 2014,2014-11-18
1007,German diplomat confident about HK: Consul general says city's economy is 'pretty good' despite the Occupy protests,"Lam, Jeffie.",18 Nov 2014,2014-11-18
1005,Baptist University president Albert Chan rains on graduate parade: Baptist University president again refuses to present degrees to students with umbrellas,"Zhao, Shirley.",18 Nov 2014,2014-11-18
1014,HK professor finds novel cancer treatment effective in mice: Chinese and Western medicine used together to spur the body's own immune system,"Winn, Howard.",18 Nov 2014,2014-11-18
975,"SHKP thought of paying Norman Chan HK$20m as consultant, court told: Developer once mulled offering Norman Chan that sum, defence says to justify deal for Hui","Lau, Stuart.",18 Nov 2014,2014-11-18
1003,"China on cautious path to overseas expansion: Unlike the Japanese, mainland investors rely heavily on local expertise when buying properties overseas in order not to overpay","Chiang, Langi.",18 Nov 2014,2014-11-18
1001,"JD.com eyes sharper focus on mobile, lower-tier cities on mainland: Mainland e-commerce giant to also target smaller cities to build its market share","Perez, Bien.",18 Nov 2014,2014-11-18
980,"China news in brief, November 18, 2014",,18 Nov 2014,2014-11-18
981,"China's finance ministry vows to stamp out excess utility charges: Xinhua report prompts official investigation into fees tacked onto service bills, sometimes long after earmarked schemes are completed","Wu, Nan.",18 Nov 2014,2014-11-18
982,"Finance ministry vows to stamp out excess utility charges: Xinhua report prompts official investigation into fees tacked onto service bills, sometimes long after earmarked schemes are completed","Wu, Nan.",18 Nov 2014,2014-11-18
973,Hong Kong prosecutors to start case over Lamma ferry sinking deaths,"Chan, Thomas.",18 Nov 2014,2014-11-18
998,results,,18 Nov 2014,2014-11-18
997,events,,18 Nov 2014,2014-11-18
966,Chinese firms farming overseas hit red tape,,18 Nov 2014,2014-11-18
991,"Letters Question, November 18, 2014",,18 Nov 2014,2014-11-18
985,Mystery over Guangzhou University student's death; BWM owner flies into rage over 5 yuan parking charge; Gold thief caught returning to scene of crime,,18 Nov 2014,2014-11-18
986,Reform plan to shake up state-owned enterprises and cut executive pay: State Council takes reins to push through executive pay cuts and other reforms,"Chen, Andrea.",18 Nov 2014,2014-11-18
987,Shenzhen customs officers arrested in crackdown,Staff Reporter.,18 Nov 2014,2014-11-18
988,State Council takes rein of shake-up to state-owned enterprises: State Council takes reins to push through executive pay cuts and other reforms,"Chen, Andrea.",18 Nov 2014,2014-11-18
989,Citizens must work with government to curb noise pollution,,18 Nov 2014,2014-11-18
974,Key outcomes of China-Australia free-trade deal and other agreements,,18 Nov 2014,2014-11-18
992,"Letters to the Editor, November 18, 2014",,18 Nov 2014,2014-11-18
990,IT tariffs deal a positive sign for Sino-US relations,,18 Nov 2014,2014-11-18
1033,Flintshire targets glory in HK Vase: Arc runner-up will be out to break the losing run for Juddmonte at the internationals,"Hawkins, Andrew.",18 Nov 2014,2014-11-18
1034,"Hall of Fame award a boost for women's rugby, says Anna Richards",Staff Reporter.,18 Nov 2014,2014-11-18
996,Offshore yuan surges as through train kicks off,"Yu, Jeanny.",18 Nov 2014,2014-11-18
983,China's red tape trips up farm firms bringing crops home: Tough import rules and taxes hobble efforts by some Chinese companies to bring agricultural produce grown offshore to the mainland market,"Zuo, Mandy.",18 Nov 2014,2014-11-18
994,Cheap Shanghai stocks in demand: Trade skewed heavily towards northbound flow on debut of the Shanghai-HK stock scheme as foreigners pile into railway and liquor plays,"Chan, Ray; Yu, Jeanny.",18 Nov 2014,2014-11-18
993,A peaceful exit is the only option for Occupy Central protesters,,18 Nov 2014,2014-11-18
1031,Hall will have plenty of Fun with Kingdom,"Aitken, Alan.",18 Nov 2014,2014-11-18
995,Mystery in China trade figures begs explanation,,18 Nov 2014,2014-11-18
1089,Tianjin spurs hopes for industry recovery: Northern port city leads hopes for an industry rebound after a rash of stimulus measures as transaction volume picks up across the board,"Chiang, Langi.",19 Nov 2014,2014-11-19
1088,"Hong Kong reits looking ahead to rosier times: Market slowdown provides acquisition targets for real estate investment trusts, analysts say","Sito, Peggy.",19 Nov 2014,2014-11-19
1084,Zac Purton's ban brings delicious season sub-plots to the fore,,19 Nov 2014,2014-11-19
1087,Hong Kong needs to catch up on housing shortage,"Sito, Peggy.",19 Nov 2014,2014-11-19
1085,Lin Dan pulls out of Hong Kong Open badminton tournament: Chinese star says he has yet to fully recover from an operation three weeks ago on his knee,Chan Kin-wa kinwachan@scmpcom.,19 Nov 2014,2014-11-19
1065,Hong Kong faces logistics hurdle in cross-border e-commerce push,"Yang, Jing.",19 Nov 2014,2014-11-19
1083,Hello Australia: Welcome to the world of 'price stomping': Aussies get their first taste of dividends being savaged in the last seconds by illegal operators reducing their risk,,19 Nov 2014,2014-11-19
1082,The Planner,,19 Nov 2014,2014-11-19
1081,A Midsummer Night's Dream,,19 Nov 2014,2014-11-19
1080,A Hard Day (IIB) (Korean),,19 Nov 2014,2014-11-19
1078,"25pc of patients don't take prescribed medication, survey finds","Cheung, Elizabeth.",19 Nov 2014,2014-11-19
